"REF_DATE","GEO","DGUID","Fuel type","Vehicle type","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-04","British Columbia and the Territories","","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719427","11.4.2.1","2451","","","","0"
"2022-07","British Columbia and the Territories","","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719427","11.4.2.1","3755","","","","0"
"2022-10","British Columbia and the Territories","","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719427","11.4.2.1","1952","","","","0"
"2023-01","British Columbia and the Territories","","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719427","11.4.2.1","2348","","","","0"
"2023-04","British Columbia and the Territories","","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719427","11.4.2.1","1996","","","","0"
"2023-07","British Columbia and the Territories","","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719427","11.4.2.1","2291","","","","0"
"2023-10","British Columbia and the Territories","","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719427","11.4.2.1","1480","","","","0"
"2024-01","British Columbia and the Territories","","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719427","11.4.2.1","1125","","","","0"
"2017-01","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2017-04","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2017-07","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2017-10","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2018-01","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2018-04","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2018-07","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2018-10","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2019-01","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2019-04","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2019-07","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2019-10","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2020-01","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2020-04","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2020-07","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2020-10","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2021-01","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2021-04","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2021-07","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2021-10","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","0","","","","0"
"2022-01","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","1","","","","0"
"2022-04","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","16","","","","0"
"2022-07","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","263","","","","0"
"2022-10","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","215","","","","0"
"2023-01","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","531","","","","0"
"2023-04","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","339","","","","0"
"2023-07","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","513","","","","0"
"2023-10","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","404","","","","0"
"2024-01","British Columbia and the Territories","","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719434","11.4.3.1","373","","","","0"
"2017-01","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","162","","","","0"
"2017-04","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","173","","","","0"
"2017-07","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","203","","","","0"
"2017-10","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","175","","","","0"
"2018-01","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","250","","","","0"
"2018-04","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","250","","","","0"
"2018-07","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","270","","","","0"
"2018-10","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","175","","","","0"
"2019-01","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","591","","","","0"
"2019-04","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","606","","","","0"
"2019-07","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","632","","","","0"
"2019-10","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","595","","","","0"
"2020-01","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","646","","","","0"
"2020-04","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","615","","","","0"
"2020-07","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","1387","","","","0"
"2020-10","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","1306","","","","0"
"2021-01","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","2632","","","","0"
"2021-04","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","2077","","","","0"
"2021-07","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","2318","","","","0"
"2021-10","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","2276","","","","0"
"2022-01","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","2424","","","","0"
"2022-04","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","3039","","","","0"
"2022-07","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","3448","","","","0"
"2022-10","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","4154","","","","0"
"2023-01","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","3603","","","","0"
"2023-04","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","6278","","","","0"
"2023-07","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","7876","","","","0"
"2023-10","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","6848","","","","0"
"2024-01","British Columbia and the Territories","","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719441","11.4.4.1","5810","","","","0"
"2017-01","British Columbia and the Territories","","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719448","11.4.5.1","0","","","","0"
"2017-04","British Columbia and the Territories","","Battery electric","Vans","Number of vehicles","Units","300","units","0","v1271719448","11.4.5.1","0","","","","0"
